ID,Type,SKU,Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global
3329,simple,COCO076,Large Rectangle Wall/Floor Aluminium Aviator Mirror (*also available in copper and polished brass),1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>Depth 10.6 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>200 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>150 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>100 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Wood, Aluminium, Brass or Copper option, mirror</div></div>","This statement Aviator Mirror features an wide aluminium frame and is beveled throughout on all edges. It is sure to make a statement finish in any space.weather hung on the wall (*with appropriate wall hanging contraption to support weight) or sitting on the floor as a feature piece, Regardless where you decide to place this beautiful piece it will be sure to start a conversation! Also available in Polished Copper and Brass for $3195",,,taxable,,74,10.6,200,150,0,,,2635,"Shop by Room > Bedroom (Room), Shop by Style > Black and Gold (Style), Shop by Room > Dining (Room), Homewares, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Room > Living (Room), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Homewares > Mirrors, Shop by Room > Office (Room), Shop by Room, Shop by Style",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/20170206_120732_2_2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/img_4085_1_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/img_4088_1_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc01210.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/20170206_120819_2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/20170206_120732_2.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Home &amp; Garden &gt; Decor &gt; Mirrors,1,1,,,,,,,,,,,,,,,,
3336,simple,COCO077,Laurence Lucite Acrylic Dining Chair with Chesterfiled Cushion - CUSTOMISE,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>60 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>51 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>102 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>7.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Lucite acrylic, upholstered velvet or real leather cushion</div></div>","Lucite Acrylic Dining or Event Chair with armrests and chesterfield upholstered customised cushion and metal detailSelect Prefered Option:1. Metal detail - Stainless steel, Brass, Copper or Bronze2. Upholstery Type and colour select and enter in dropdown at checkout - Velvet or Leather",,,taxable,,7,60,51,102,1,,,1145,"Furniture > Chairs, Furniture > Chairs > Desk Chairs, Shop by Room > Dining (Room), Furniture > Chairs > Dining Chairs, Furniture, Shop By Material > Acrylic &amp; Resin (Material) > Lucite Acrylic Furniture (Material), Shop by Room > Office (Room), Shop by Style > Provincial (Style), Shop by Room, Shop by Style",,,"https://www.cocolea.com.au/wp-content/uploads/2019/03/image_11_edit.png, https://www.cocolea.com.au/wp-content/uploads/2019/09/cc-yq-ap001.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Chairs &gt; Kitchen &amp; Dining Room Chairs,1,1,,,,,,,,,,,,,,,,
3346,simple,COCO079,Piper Aztec Aluminium and Brown Leather Trunk Table,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>46 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>50 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>63 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>8.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Leather, wood, aluminium wrap, canvas</div></div>","<div class=""short-description""><div class=""std"">Retro leather meets pressed aluminum paneling in this contrasting and captivating accent piece. Inspired by vintage luggage and the vehicles they traveled in, this piece is a versatile and stylish way to add storage and functionality to any room. Featuring pneumatic hinges, this is a classic example of highflying style. Also doubles as a stunning side table or drinks counter.</div></div><div class=""additional_data""><div class=""length""></div></div>",,,taxable,,8,46,50,63,1,,,700,"Shop By Material > Metal (Material) > Aluminium Furniture (Metal Material), Shop by Room > Bedroom (Room), Shop by Room > Dining (Room), Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop By Material > Leather (Material), Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Melbourne Furniture, Shop by Style > Modern Furniture (Style), Shop by Room > Office (Room), Shop by Room, Shop by Style, Furniture > Storage, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_8843_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_8850_1_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_8847_1_1.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Cabinets &amp; Storage,1,1,,,,,,,,,,,,,,,,
3350,simple,COCO080,Piper Aztec Copper and Black Leather Bookshelf,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>100 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>40 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>180 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>45.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Leather, wood, Copper wrap</div></div>","This handsome, leather clad, vintage bookshelf combines form, function and fashion. Showcasing an inner copper core this piece is exemplary of aviator style and function. Whether showcasing your favourite works of fiction or your cognac collection in your stylish man cave! This piece is the perfect addition.<iframe src=""https://www.youtube.com/embed/0__s_Q06Wko"" width=""570"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe>",,,taxable,,45,100,40,180,1,,,3702,"Shop by Room > Dining (Room), Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop By Material > Leather (Material), Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Modern Furniture (Style), Shop by Room > Office (Room), Furniture > Shelving, Shop by Room, Shop by Style, Furniture > Storage, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_5258_copy_2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_4783.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_5256_copy_2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_5255_copy_2.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Shelving &gt; Bookcases &amp; Standing Shelves,1,1,,,,,,,,,,,,,,,,
3355,simple,COCO081,Piper Aztec Polished Brass and Black Leather Bookshelf,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>100 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>40 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>180 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>45.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Leather, wood, polished brass wrap</div></div>","This handsome, leather clad, vintage bookshelf combines form, function and fashion. Showcasing an inner Polished Brass core this piece is exemplary of aviator style and function. Whether showcasing your favourite works of fiction or your cognac collection in your stylish man cave! This piece is the perfect addition.",,,taxable,,45,100,40,180,1,,,3331,"Shop by Style > Black and Gold (Style), Shop By Material > Metal (Material) > Brass Furniture (Metal Material), Shop by Room > Dining (Room), Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop By Material > Leather (Material), Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Modern Furniture (Style), Shop by Room > Office (Room), Furniture > Shelving, Shop by Room, Shop by Style, Furniture > Storage, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_5252_copy_2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_5250_copy_2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_5247_copy_2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_5241_1_copy_2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_5246_copy_2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_4786_1.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Shelving &gt; Bookcases &amp; Standing Shelves,1,1,,,,,,,,,,,,,,,,
3399,simple,COCO096,Silvare Aluminium Console with Drawers,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>210 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>52 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>92 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>0.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Aluminium, Hardwood, Stainless steel</div></div>","Inspired by the sleek aerodynamic lines of the modern vintage aircraft, this all metal stylish console features a smooth polished aluminium finish and provides extensive storage for office and home libraries. Whether showcasing your favourite works of art, or keeping yourself organised, this console helps you cover all your bases and provides a perfect addition to the Silvare table and bookshelf.<iframe src=""https://www.youtube.com/embed/4K_a7AsLZfg"" width=""570"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe>",,,taxable,,60,210,52,92,1,,,2825,"Shop By Material > Metal (Material) > Aluminium Furniture (Metal Material), Shop by Room > Bedroom (Room), Furniture > Tables > Consoles, Shop by Room > Dining (Room), Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Modern Furniture (Style), Shop by Room > Office (Room), Furniture > Shelving, Shop by Room, Shop by Style, Furniture > Tables > Sideboard &amp; Buffets, Furniture > Storage, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/silvare_console.png, https://www.cocolea.com.au/wp-content/uploads/2019/08/silvare_console_-_front_side.png, https://www.cocolea.com.au/wp-content/uploads/2019/08/silvare_console_-_rear.png, https://www.cocolea.com.au/wp-content/uploads/2019/08/silvare_console_-_front.png",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Cabinets &amp; Storage &gt; Buffets &amp; Sideboards,1,1,,,,,,,,,,,,,,,,
3430,simple,COCO101,Teak and Resin Side Table with Brass Details,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>30 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>30 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>40 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>12.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Resin, Brass, Glass Crystal</div></div>",Resin Side Table embedded with a light Teak Wood and fragmented glass with Brass corner details. These practical and versatile accent table showcase a light stained teak wood with fragmented glass in a resin block table with brass corner details with a highly polished finish. Each piece handcrafted by skilled artisans. All aspects of this table can be customised to any requirements please contact us for a customised quotation info@cocolea.com.au.,,,taxable,,12,30,30,40,0,,,1315,"Shop by Room > Bedroom (Room), Shop By Material > Metal (Material) > Brass Furniture (Metal Material), Shop by Room > Dining (Room), Furniture, Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Melbourne Furniture, Shop by Style > Modern Furniture (Style), Shop By Material > Acrylic &amp; Resin (Material) > Resin Furniture (Material), Shop by Room, Shop by Style, Furniture > Tables > Side Tables, Furniture > Tables",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/img_7604.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/img_7608.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/img_7611.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Tables &gt; Accent Tables,1,1,,,,,,,,,,,,,,,,
15456,simple,COCO101-1,Teak and Resin Side Table with Brass Details,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>30 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>30 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>40 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>12.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Resin, Brass, Glass Crystal</div></div>",Resin Side Table embedded with a light Teak Wood and fragmented glass with Brass corner details. These practical and versatile accent table showcase a light stained teak wood with fragmented glass in a resin block table with brass corner details with a highly polished finish. Each piece handcrafted by skilled artisans. All aspects of this table can be customised to any requirements please contact us for a customised quotation info@cocolea.com.au.,,,taxable,,12,30,30,40,0,,,1315,"Shop by Room > Bedroom (Room), Shop By Material > Metal (Material) > Brass Furniture (Metal Material), Shop by Room > Dining (Room), Furniture, Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Melbourne Furniture, Shop by Style > Modern Furniture (Style), Shop By Material > Acrylic &amp; Resin (Material) > Resin Furniture (Material), Shop by Room, Shop by Style, Furniture > Tables > Side Tables, Furniture > Tables",,,"https://www.cocolea.com.au/wp-content/uploads/2020/05/Photo-19-9-17-12-40-01-pm-7.jpg, https://www.cocolea.com.au/wp-content/uploads/2020/05/Photo-19-9-17-12-40-01-pm-7.jpg, https://www.cocolea.com.au/wp-content/uploads/2020/05/Photo-19-9-17-11-26-09-am-1.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Tables &gt; Accent Tables,1,1,,,,,,,,,,,,,,,,
3472,simple,COCO111,Aviator Aluminium Bedside Table with Drawers,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>64 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>66 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>64 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>51.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Leather, Hardwood, Aluminium, bamboo &amp; Leather detail</div></div>","Echoing classic aviation details with bamboo accents, this piece showcases a polished aluminium exterior, which houses three in-built soft close black canvas lined drawers. This striking table can double as a luxurious addition to any bedroom or a versatile side table in any setting.<iframe src=""https://www.youtube.com/embed/-O8vnJkiBmM"" width=""570"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe>",,,taxable,,51,64,66,64,1,,,1548,"Shop By Material > Metal (Material) > Aluminium Furniture (Metal Material), Shop by Room > Bedroom (Room), Furniture > Bedroom > Bedside Tables, Furniture > Bedroom > Dressers and Tallboys, Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Room > Office (Room), Shop by Room, Shop by Style, Furniture > Storage, Shop by Style > Vintage Furniture (Style)",,,https://www.cocolea.com.au/wp-content/uploads/2019/08/aviator_bedside_aluminium.jpg,,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Cabinets &amp; Storage &gt; Dressers,1,1,,,,,,,,,,,,,,,,
22840,simple,COCO111-1,Aviator Brass Bedside Table with Drawers,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>64 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>66 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>64 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>51.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Leather, Hardwood, Aluminium, bamboo &amp; Leather detail</div></div>","Echoing classic aviation details with bamboo accents, this piece showcases a polished brass exterior, which houses three in-built soft close black canvas lined drawers. This striking table can double as a luxurious addition to any bedroom or a versatile side table in any setting. Featured below in aluminium for the design features and inner drawer space.<iframe src=""https://www.youtube.com/embed/-O8vnJkiBmM"" width=""570"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe>",,,taxable,,51,64,66,64,0,,,1795,"Shop by Room > Bedroom (Room), Furniture > Bedroom > Bedside Tables, Shop By Material > Metal (Material) > Brass Furniture (Metal Material), Furniture > Bedroom > Dressers and Tallboys, Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, NEW, Shop by Room > Office (Room), Shop by Brand > s Splendor, Shop by Room, Shop by Style, Furniture > Storage, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2021/06/IMG_2480-scaled.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/06/IMG_2484-scaled.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/06/IMG_2478-scaled.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/06/IMG_2474-scaled.jpg",,,,,"COCO021, COCO114-1, COCO115-1, COCO134, COCO184",,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Cabinets &amp; Storage &gt; Dressers,1,1,,,,,,,,,,,,,,,,
3476,simple,COCO112,Aviator Aluminium Tallboy,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>104 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>56 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>134 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>0.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Leather, Hardwood, Real Copper, bamboo &amp; Leather detail</div></div>","Echoing classic aviation details with bamboo accents, this piece showcases a polished aluminium exterior, which houses four in-built soft close black canvas lined drawers and a trunk top that opens to store all your bedroom essentials. This striking tallboy is a luxurious addition to any bedroom setting.",,,taxable,,70,104,56,134,0,,,3295,"Shop By Material > Metal (Material) > Aluminium Furniture (Metal Material), Furniture > Bars &amp; Cabinets, Shop by Room > Bedroom (Room), Furniture > Bedroom > Bedroom Storage, Furniture > Bedroom > Dressers and Tallboys, Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Room > Office (Room), Shop by Room, Shop by Style, Furniture > Storage, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/20160712_185356_2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/20160712_185434_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/20160712_185406_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/20160712_185508_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/20160712_185447_1.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Cabinets &amp; Storage &gt; Dressers,1,1,,,,,,,,,,,,,,,,
3483,simple,COCO113,Aviator Copper Bedside Table with Drawers,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>64 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>66 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>64 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>51.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Leather, Hardwood, Real Copper, bamboo &amp; Leather detail</div></div>","Echoing classic aviation details with bamboo accents, this piece showcases a polished copper exterior, which houses three in-built soft close black canvas lined drawers. This striking table can double as a luxurious addition to any bedroom or a versatile side table in any setting.",,,taxable,,51,64,66,64,0,,,1795,"Shop by Room > Bedroom (Room), Furniture > Bedroom > Bedside Tables, Shop By Material > Metal (Material) > Copper Furniture (Metal Material), Furniture > Bedroom > Dressers and Tallboys, Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Room > Office (Room), Shop by Room, Shop by Style, Furniture > Storage, Shop by Style > Vintage Furniture (Style)",,,https://www.cocolea.com.au/wp-content/uploads/2019/08/aviator_bedside_copper.jpg,,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Cabinets &amp; Storage &gt; Dressers,1,1,,,,,,,,,,,,,,,,
3485,simple,COCO114,Aviator Copper Tallboy,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>104 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>56 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>134 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>40.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Leather, Hardwood, Aluminium, bamboo &amp; Leather detail</div></div>","Echoing classic aviation details with bamboo accents, this piece showcases a polished copper exterior, which houses four in-built soft close black canvas lined drawers and a trunk top that opens to store all your bedroom essentials. This striking tallboy is a luxurious addition to any bedroom setting.",,,taxable,,70,104,56,134,0,,,3575,"Furniture > Bars &amp; Cabinets, Shop by Room > Bedroom (Room), Furniture > Bedroom > Bedroom Storage, Shop By Material > Metal (Material) > Copper Furniture (Metal Material), Furniture > Bedroom > Dressers and Tallboys, Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Room > Office (Room), Shop by Room, Shop by Style, Furniture > Storage, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/20160712_184809_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/20160712_184815.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/20160712_184906.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/20160712_184919.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/20160712_184857.jpg",,,,,"COCO019, COCO225, COCO113",,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Cabinets &amp; Storage &gt; Dressers,1,1,,,,,,,,,,,,,,,,
